club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
juventus,Juventus,inter-milan,Inter Milan,Erminio Favalli,erminio favalli,Q1405871,,erminio favalli
juventus,Juventus,inter-milan,Inter Milan,Fabio Cannavaro,fabio cannavaro,Q102027,,fabio cannavaro
juventus,Juventus,inter-milan,Inter Milan,Fabio Grosso,fabio grosso,Q230529,,fabio grosso
juventus,Juventus,inter-milan,Inter Milan,Fabián Carini,fabian carini,Q430729,,fabian carini;hector fabian carini hernandez
juventus,Juventus,inter-milan,Inter Milan,Felipe Melo,felipe melo,DEMO-078-felipe-melo,,felipe melo;felipe melo de carvalho
juventus,Juventus,inter-milan,Inter Milan,Felipe Melo,felipe melo,Q204450,,felipe melo;felipe melo de carvalho
juventus,Juventus,inter-milan,Inter Milan,Francesco Anacoura,francesco anacoura,Q16149755,,francesco anacoura;joyce francesco anacoura
juventus,Juventus,inter-milan,Inter Milan,Franco Causio,franco causio,Q355696,,franco causio
juventus,Juventus,inter-milan,Inter Milan,Giacomo Neri,giacomo neri,Q679494,,giacomo neri
juventus,Juventus,inter-milan,Inter Milan,Giampaolo Menichelli,giampaolo menichelli,Q2719879,,giampaolo menichelli
juventus,Juventus,inter-milan,Inter Milan,Giovanni Ferrari,giovanni ferrari,Q382987,,giovanni ferrari;giovanni vincenzo ferrari
juventus,Juventus,inter-milan,Inter Milan,Giuliano Sarti,giuliano sarti,Q1527940,,giuliano sarti
juventus,Juventus,inter-milan,Inter Milan,Giuseppe Meazza,giuseppe meazza,Q192131,,giuseppe meazza
juventus,Juventus,inter-milan,Inter Milan,Giuseppe Peruchetti,giuseppe peruchetti,Q1145748,,giuseppe peruchetti
juventus,Juventus,inter-milan,Inter Milan,Giuseppe Viani,giuseppe viani,Q2517844,,giuseppe viani
juventus,Juventus,inter-milan,Inter Milan,Guido Gianfardoni,guido gianfardoni,Q3119434,,guido gianfardoni
juventus,Juventus,inter-milan,Inter Milan,Hernanes,hernanes,Q313570,,anderson hernanes de carvalho viana lima;hernanes
juventus,Juventus,inter-milan,Inter Milan,Jonatan Binotto,jonatan binotto,Q1445082,,jonatan binotto
juventus,Juventus,inter-milan,Inter Milan,João Cancelo,joao cancelo,Q6298063,,joao cancelo;joao pedro cavaco cancelo
juventus,Juventus,inter-milan,Inter Milan,João Mário,joao mario,Q6298271,,joao mario;joao mario ferreira oliveira;joao mario naval da costa eduardo;joao mario neto lopes
juventus,Juventus,inter-milan,Inter Milan,Juan Cuadrado,juan cuadrado,Q509374,,juan cuadrado;juan guillermo cuadrado bello
juventus,Juventus,inter-milan,Inter Milan,József Viola,jozsef viola,Q919590,,jozsef viola
juventus,Juventus,inter-milan,Inter Milan,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar de souza santos;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
juventus,Juventus,inter-milan,Inter Milan,Kwadwo Asamoah,kwadwo asamoah,Q298466,,kwadwo asamoah
juventus,Juventus,inter-milan,Inter Milan,Leonardo Bonucci,leonardo bonucci,DEMO-097-leonardo-bonucci,,leonardo bonucci
juventus,Juventus,inter-milan,Inter Milan,Leonardo Bonucci,leonardo bonucci,Q208050,,leonardo bonucci
juventus,Juventus,inter-milan,Inter Milan,Liam Brady,liam brady,Q356466,,liam brady;william brady
juventus,Juventus,inter-milan,Inter Milan,Luciano Bodini,luciano bodini,Q1446681,,luciano bodini
juventus,Juventus,inter-milan,Inter Milan,Luigi Allemandi,luigi allemandi,Q470529,,luigi allemandi
juventus,Juventus,inter-milan,Inter Milan,Luigi Cevenini,luigi cevenini,Q1385196,,luigi cevenini
juventus,Juventus,inter-milan,Inter Milan,Luigi De Agostini,luigi de agostini,Q723843,,luigi de agostini
juventus,Juventus,inter-milan,Inter Milan,Luigi Ferrero,luigi ferrero,Q645949,,luigi ferrero
juventus,Juventus,inter-milan,Inter Milan,Luigi Sartor,luigi sartor,Q1876270,,luigi sartor
juventus,Juventus,inter-milan,Inter Milan,Lúcio,lucio,Q156822,,lucimar ferreira da silva;lucio;lucio carlos cajueiro de souza;lucio soares
juventus,Juventus,inter-milan,Inter Milan,Mame Thiam,mame thiam,Q6745577,,mame baba thiam;mame thiam
juventus,Juventus,inter-milan,Inter Milan,Marcello Mihalich,marcello mihalich,Q1151514,,marcello mihalich
juventus,Juventus,inter-milan,Inter Milan,Marco Tardelli,marco tardelli,Q312626,,marco tardelli
juventus,Juventus,inter-milan,Inter Milan,Mario Bò,mario bo,Q666992,,mario bo
juventus,Juventus,inter-milan,Inter Milan,Michele Di Gregorio,michele di gregorio,Q42317168,,michele di gregorio
juventus,Juventus,inter-milan,Inter Milan,Michele Serena,michele serena,Q953439,,michele serena
juventus,Juventus,inter-milan,Inter Milan,Oscar Damiani,oscar damiani,Q1072178,,giuseppe damiani;oscar damiani
juventus,Juventus,inter-milan,Inter Milan,Oumar Toure,oumar toure,Q45315752,,oumar toure
juventus,Juventus,inter-milan,Inter Milan,Patrick Vieira,patrick vieira,Q46347,,patrick de oliveira vieira;patrick martins vieira;patrick paul vieira;patrick vieira
juventus,Juventus,inter-milan,Inter Milan,Paulo Sousa,paulo sousa,Q314440,,paulo jorge ferreira de sousa;paulo manuel carvalho de sousa;paulo miguel campos de sousa;paulo sousa
juventus,Juventus,inter-milan,Inter Milan,Pierino Fanna,pierino fanna,Q2274998,,pierino fanna;pietro fanna
juventus,Juventus,inter-milan,Inter Milan,Pietro Anastasi,pietro anastasi,Q62252,,pietro anastasi
juventus,Juventus,inter-milan,Inter Milan,Pietro Serantoni,pietro serantoni,Q739297,,pietro serantoni
juventus,Juventus,inter-milan,Inter Milan,Renato Olmi,renato olmi,Q920458,,renato olmi
juventus,Juventus,inter-milan,Inter Milan,Rino Ferrario,rino ferrario,Q2623719,,rino ferrario
juventus,Juventus,inter-milan,Inter Milan,Roberto Baggio,roberto baggio,Q67964,,roberto baggio
juventus,Juventus,inter-milan,Inter Milan,Roberto Boninsegna,roberto boninsegna,Q448752,,roberto boninsegna
juventus,Juventus,inter-milan,Inter Milan,Roberto Pereyra,roberto pereyra,Q93504,,roberto maximiliano pereyra;roberto pereyra
juventus,Juventus,inter-milan,Inter Milan,Roberto Tricella,roberto tricella,Q569782,,roberto tricella
juventus,Juventus,inter-milan,Inter Milan,Romeo Benetti,romeo benetti,Q67981,,romeo benetti
juventus,Juventus,inter-milan,Inter Milan,Salvatore Fresi,salvatore fresi,Q1091577,,salvatore fresi
juventus,Juventus,inter-milan,Inter Milan,Salvatore Schillaci,salvatore schillaci,Q295307,,salvatore schillaci
juventus,Juventus,inter-milan,Inter Milan,Savino Bellini,savino bellini,Q67977,,savino bellini
juventus,Juventus,inter-milan,Inter Milan,Sergio Gori,sergio gori,Q2706328,,sergio gori
juventus,Juventus,inter-milan,Inter Milan,Stefano Tacconi,stefano tacconi,Q375012,,stefano tacconi
juventus,Juventus,inter-milan,Inter Milan,Tarcisio Burgnich,tarcisio burgnich,Q503297,,tarcisio burgnich
juventus,Juventus,inter-milan,Inter Milan,Tommaso Rocchi,tommaso rocchi,Q75580,,tommaso rocchi
juventus,Juventus,inter-milan,Inter Milan,Ugo Locatelli,ugo locatelli,Q535491,,ugo locatelli
juventus,Juventus,inter-milan,Inter Milan,Vladimir Jugović,vladimir jugovic,Q146119,,vladimir jugovic
juventus,Juventus,inter-milan,Inter Milan,Zlatan Ibrahimović,zlatan ibrahimovic,DEMO-039-zlatan-ibrahimović,,zlatan ibrahimovic
juventus,Juventus,inter-milan,Inter Milan,Zlatan Ibrahimović,zlatan ibrahimovic,Q46896,,zlatan ibrahimovic
juventus,Juventus,kashima-antlers,Kashima Antlers,Danilo,danilo,Q2193752,,danilo;danilo dos santos de oliveira;danilo gabriel de andrade;danilo larangeira;danilo luiz da silva;danilo pereira da silva;richard danilo maciel sousa campos
juventus,Juventus,kasimpasa,Kasımpaşa,Andreas Isaksson,andreas isaksson,Q205773,,andreas isaksson;jan andreas isaksson
juventus,Juventus,kasimpasa,Kasımpaşa,Mame Thiam,mame thiam,Q6745577,,mame baba thiam;mame thiam
juventus,Juventus,kasimpasa,Kasımpaşa,Mbaye Diagne,mbaye diagne,Q16234012,,mbaye diagne
juventus,Juventus,kayserispor,Kayserispor,James Troisi,james troisi,Q557329,,james troisi
juventus,Juventus,kayserispor,Kayserispor,Mame Thiam,mame thiam,Q6745577,,mame baba thiam;mame thiam
juventus,Juventus,kayserispor,Kayserispor,Marcelo Zalayeta,marcelo zalayeta,Q316551,,marcelo danubio zalayeta;marcelo zalayeta
juventus,Juventus,la-galaxy,LA Galaxy,Douglas Costa,douglas costa,Q391680,,douglas costa;douglas costa de souza
juventus,Juventus,la-galaxy,LA Galaxy,Martín Cáceres,martin caceres,Q194107,,jose martin caceres silva;martin caceres
juventus,Juventus,la-galaxy,LA Galaxy,Zlatan Ibrahimović,zlatan ibrahimovic,DEMO-039-zlatan-ibrahimović,,zlatan ibrahimovic
juventus,Juventus,la-galaxy,LA Galaxy,Zlatan Ibrahimović,zlatan ibrahimovic,Q46896,,zlatan ibrahimovic
juventus,Juventus,lazio,Lazio,Abdoulay Konko,abdoulay konko,Q308391,,abdoulay konko
juventus,Juventus,lazio,Lazio,Aldo Nardin,aldo nardin,Q3609267,,aldo nardin
juventus,Juventus,lazio,Lazio,Alen Bokšić,alen boksic,Q313518,,alen boksic
juventus,Juventus,lazio,Lazio,Alessandro Matri,alessandro matri,Q36305,,alessandro matri
juventus,Juventus,lazio,Lazio,Alfredo Foni,alfredo foni,Q469096,,alfredo foni
juventus,Juventus,lazio,Lazio,Amos Mariani,amos mariani,Q1101754,,amos mariani
juventus,Juventus,lazio,Lazio,Angelo Peruzzi,angelo peruzzi,Q294565,,angelo peruzzi
juventus,Juventus,lazio,Lazio,Antonio Candreva,antonio candreva,Q32556,,antonio candreva
juventus,Juventus,lazio,Lazio,Antonio Vojak,antonio vojak,Q605715,,antonio vojak
juventus,Juventus,lazio,Lazio,Attilio Lombardo,attilio lombardo,Q758145,,attilio lombardo
juventus,Juventus,lazio,Lazio,Bruno Mazzia,bruno mazzia,Q253835,,bruno mazzia
juventus,Juventus,lazio,Lazio,Carlo Parola,carlo parola,Q1042372,,carlo parola
juventus,Juventus,lazio,Lazio,Christian Manfredini,christian manfredini,Q463890,,christian jose manfredini sisostri;christian manfredini
juventus,Juventus,lazio,Lazio,Christian Vieri,christian vieri,Q188696,,christian vieri
juventus,Juventus,lazio,Lazio,Ciro Immobile,ciro immobile,Q458101,,ciro immobile
juventus,Juventus,lazio,Lazio,Darko Kovačević,darko kovacevic,Q313050,,darko kovacevic
juventus,Juventus,lazio,Lazio,Dino Baggio,dino baggio,Q328770,,dino baggio
juventus,Juventus,lazio,Lazio,Elio Rinero,elio rinero,Q387484,,elio rinero
juventus,Juventus,lazio,Lazio,Emilio Caprile,emilio caprile,Q1337447,,emilio caprile
juventus,Juventus,lazio,Lazio,Ermes Muccinelli,ermes muccinelli,Q1355925,,ermes muccinelli
juventus,Juventus,lazio,Lazio,Eugenio Fascetti,eugenio fascetti,Q3059610,,eugenio fascetti
juventus,Juventus,lazio,Lazio,Ezio Sclavi,ezio sclavi,Q3062839,,ezio sclavi
juventus,Juventus,lazio,Lazio,Fabrizio Ravanelli,fabrizio ravanelli,Q299493,,fabrizio ravanelli
juventus,Juventus,lazio,Lazio,Federico Peluso,federico peluso,Q924381,,federico peluso
juventus,Juventus,lazio,Lazio,Felice Piccolo,felice piccolo,Q955430,,felice piccolo
juventus,Juventus,lazio,Lazio,Fernando Viola,fernando viola,Q1158731,,fernando viola
juventus,Juventus,lazio,Lazio,Francesco Rier,francesco rier,Q1415376,,francesco rier
juventus,Juventus,lazio,Lazio,Gabriele Pin,gabriele pin,Q1409060,,gabriele pin
juventus,Juventus,lazio,Lazio,Giancarlo Bercellino,giancarlo bercellino,Q67984,,giancarlo bercellino
juventus,Juventus,lazio,Lazio,Gilberto Noletti,gilberto noletti,Q1406302,,gilberto noletti
juventus,Juventus,lazio,Lazio,Giorgio Mastropasqua,giorgio mastropasqua,Q954545,,giorgio mastropasqua
juventus,Juventus,lazio,Lazio,Giovanni Sacco,giovanni sacco,Q1172509,,giovanni sacco
juventus,Juventus,lazio,Lazio,Giovanni Zanni,giovanni zanni,Q3107513,,giovanni zanni
juventus,Juventus,lazio,Lazio,Giuliano Giannichedda,giuliano giannichedda,Q709145,,giuliano giannichedda
juventus,Juventus,lazio,Lazio,Giuseppe Galderisi,giuseppe galderisi,Q703710,,giuseppe galderisi
juventus,Juventus,lazio,Lazio,Giuseppe Sculli,giuseppe sculli,Q465935,,giuseppe sculli
juventus,Juventus,lazio,Lazio,Giuseppe Viani,giuseppe viani,Q2517844,,giuseppe viani
juventus,Juventus,lazio,Lazio,Guglielmo Stendardo,guglielmo stendardo,Q366837,,guglielmo stendardo
juventus,Juventus,lazio,Lazio,Guido Onor,guido onor,Q1170569,,guido onor
juventus,Juventus,lazio,Lazio,Hernanes,hernanes,Q313570,,anderson hernanes de carvalho viana lima;hernanes
juventus,Juventus,lazio,Lazio,John Hansen,john hansen,Q728031,,john angelo valdemarostergaard hansen;john hansen
juventus,Juventus,lazio,Lazio,Juan Pablo Sorín,juan pablo sorin,Q220746,,juan pablo sorin
juventus,Juventus,lazio,Lazio,Karl Aage Praest,karl aage praest,Q943171,,karl aage praest
juventus,Juventus,lazio,Lazio,Lelio Antoniotti,lelio antoniotti,Q986120,,lelio antoniotti
juventus,Juventus,lazio,Lazio,Lionello Manfredonia,lionello manfredonia,Q647575,,lionello manfredonia
juventus,Juventus,lazio,Lazio,Luca Pellegrini,luca pellegrini,Q56754409,,luca pellegrini
juventus,Juventus,lazio,Lazio,Luciano Ramella,luciano ramella,Q3265218,,luciano ramella
juventus,Juventus,lazio,Lazio,Lucidio Sentimenti,lucidio sentimenti,Q1873349,,lucidio sentimenti
juventus,Juventus,lazio,Lazio,Luigi Allemandi,luigi allemandi,Q470529,,luigi allemandi
juventus,Juventus,lazio,Lazio,Luigi Fuin,luigi fuin,Q3266444,,luigi fuin
juventus,Juventus,lazio,Lazio,Marcelo Salas,marcelo salas,Q295438,,jose marcelo salas melinao;marcelo salas
juventus,Juventus,lazio,Lazio,Marco Di Vaio,marco di vaio,Q136940,,marco di vaio
juventus,Juventus,lazio,Lazio,Martín Cáceres,martin caceres,Q194107,,jose martin caceres silva;martin caceres
juventus,Juventus,lazio,Lazio,Massimo Storgato,massimo storgato,Q3851484,,massimo storgato
juventus,Juventus,lazio,Lazio,Michael Laudrup,michael laudrup,Q188720,,michael laudrup
juventus,Juventus,lazio,Lazio,Nicolò Rovella,nicolo rovella,Q74105143,,nicolo rovella
juventus,Juventus,lazio,Lazio,Oscar Damiani,oscar damiani,Q1072178,,giuseppe damiani;oscar damiani
juventus,Juventus,lazio,Lazio,Paolo Di Canio,paolo di canio,Q44655,,paolo di canio
juventus,Juventus,lazio,Lazio,Pasquale Vivolo,pasquale vivolo,Q1093564,,pasquale vivolo
juventus,Juventus,lazio,Lazio,Pavel Nedvěd,pavel nedved,Q171295,,pavel nedved
juventus,Juventus,lazio,Lazio,Pierluigi Casiraghi,pierluigi casiraghi,Q378583,,pierluigi casiraghi
juventus,Juventus,lazio,Lazio,Pietro Fioravanti,pietro fioravanti,Q3388117,,pietro fioravanti
juventus,Juventus,lazio,Lazio,Pietro Pastore,pietro pastore,Q302314,,pietro mario pastore;pietro pastore
juventus,Juventus,lazio,Lazio,Renato Buso,renato buso,Q427398,,renato buso
juventus,Juventus,lazio,Lazio,Renato Sanero,renato sanero,Q737690,,renato sanero
juventus,Juventus,lazio,Lazio,Riccardo Bonetto,riccardo bonetto,Q1363847,,riccardo bonetto
juventus,Juventus,lazio,Lazio,Roberto Soldà,roberto solda,Q3939173,,roberto solda
juventus,Juventus,lazio,Lazio,Roberto Tavola,roberto tavola,Q3939191,,roberto tavola
juventus,Juventus,lazio,Lazio,Rômulo,romulo,Q2468436,,romulo;romulo azevedo simao;romulo borges monteiro;romulo helberte pereira junior;romulo marques antoneli;romulo souza orestes caldeira
juventus,Juventus,lazio,Lazio,Salvatore Avallone,salvatore avallone,Q986922,,salvatore avallone
juventus,Juventus,lazio,Lazio,Silvio Piola,silvio piola,Q296276,,silvio piola
juventus,Juventus,lazio,Lazio,Stephan Lichtsteiner,stephan lichtsteiner,Q208586,,stephan lichtsteiner
juventus,Juventus,lazio,Lazio,Tommaso Rocchi,tommaso rocchi,Q75580,,tommaso rocchi
juventus,Juventus,lazio,Lazio,Umberto Pinardi,umberto pinardi,Q3548204,,umberto pinardi
juventus,Juventus,lazio,Lazio,Vittorio Sentimenti,vittorio sentimenti,Q2262189,,vittorio sentimenti
juventus,Juventus,lazio,Lazio,Vladimir Jugović,vladimir jugovic,Q146119,,vladimir jugovic
juventus,Juventus,lecce,Lecce,Aldo Nardin,aldo nardin,Q3609267,,aldo nardin
juventus,Juventus,lecce,Lecce,Antonio Chimenti,antonio chimenti,Q375457,,antonio chimenti
juventus,Juventus,lecce,Lecce,Antonio Conte,antonio conte,Q26580,,antonio conte
juventus,Juventus,lecce,Lecce,Bruno Limido,bruno limido,Q1410942,,bruno limido
juventus,Juventus,lecce,Lecce,Carlo Lenci,carlo lenci,Q1627536,,carlo lenci
juventus,Juventus,lecce,Lecce,Cristian Pasquato,cristian pasquato,Q934897,,cristian pasquato
juventus,Juventus,lecce,Lecce,Cristiano Novembre,cristiano novembre,Q723933,,cristiano novembre
juventus,Juventus,lecce,Lecce,Dani Osvaldo,dani osvaldo,Q313927,,dani osvaldo;pablo daniel osvaldo
juventus,Juventus,lecce,Lecce,Esquerdinha,esquerdinha,Q3810496,,esquerdinha;glasner da silva albuquerque;jose marcelo januario de araujo;rogerio fonseca da silva
juventus,Juventus,lecce,Lecce,Fabrizio Miccoli,fabrizio miccoli,Q136959,,fabrizio miccoli
juventus,Juventus,lecce,Lecce,Franco Causio,franco causio,Q355696,,franco causio
juventus,Juventus,lecce,Lecce,Gianluca Frabotta,gianluca frabotta,Q57242464,,gianluca frabotta
juventus,Juventus,lecce,Lecce,Guglielmo Stendardo,guglielmo stendardo,Q366837,,guglielmo stendardo
juventus,Juventus,lecce,Lecce,Guido Gianfardoni,guido gianfardoni,Q3119434,,guido gianfardoni
juventus,Juventus,lecce,Lecce,Hamza Rafia,hamza rafia,Q64736331,,hamza rafia
juventus,Juventus,lecce,Lecce,Jonathan Bachini,jonathan bachini,Q987930,,jonathan bachini
juventus,Juventus,lecce,Lecce,Juan Cuadrado,juan cuadrado,Q509374,,juan cuadrado;juan guillermo cuadrado bello
juventus,Juventus,lecce,Lecce,Lino Cauzzo,lino cauzzo,Q1609749,,lino cauzzo
juventus,Juventus,lecce,Lecce,Luigi Danova,luigi danova,Q3839550,,luigi danova
juventus,Juventus,lecce,Lecce,Luis Hasa,luis hasa,Q120491938,,luis hasa
juventus,Juventus,lecce,Lecce,Manuel Giandonato,manuel giandonato,Q2441992,,manuel giandonato
juventus,Juventus,lecce,Lecce,Manuele Blasi,manuele blasi,Q445976,,manuele blasi
juventus,Juventus,lecce,Lecce,Marco Olivieri,marco olivieri,Q60734858,,marco olivieri
juventus,Juventus,lecce,Lecce,Marco Zamboni,marco zamboni,Q3290185,,marco zamboni
juventus,Juventus,lecce,Lecce,Massimo Paci,massimo paci,Q2548011,,massimo paci
juventus,Juventus,lecce,Lecce,Matteo Liviero,matteo liviero,Q1909363,,matteo liviero
juventus,Juventus,lecce,Lecce,Mirko Vučinić,mirko vucinic,Q192505,,mirko vucinic
juventus,Juventus,lecce,Lecce,Pasquale Bruno,pasquale bruno,Q1486409,,pasquale bruno
juventus,Juventus,lecce,Lecce,Pietro Magni,pietro magni,Q1173642,,pietro magni
juventus,Juventus,lecce,Lecce,Pietro Paolo Virdis,pietro paolo virdis,Q719481,,antonio pietro paolo virdis;pietro paolo virdis
juventus,Juventus,lecce,Lecce,Raffaele Alcibiade,raffaele alcibiade,Q7282500,,raffaele alcibiade
juventus,Juventus,lecce,Lecce,Ransford Selasi,ransford selasi,Q17101648,,ransford selasi
juventus,Juventus,lecce,Lecce,Rubén Olivera,ruben olivera,Q219879,,ruben ariel olivera da rosa;ruben olivera
juventus,Juventus,lecce,Lecce,Răzvan Sava,razvan sava,Q112349548,,razvan sava;razvan sergiu sava
juventus,Juventus,lecce,Lecce,Sergei Aleinikov,sergei aleinikov,Q355825,,sergei aleinikov;sergei yevgenyevich aleinikov
juventus,Juventus,lecce,Lecce,Sergio Brio,sergio brio,Q68056,,sergio brio
juventus,Juventus,lecce,Lecce,Valeri Bojinov,valeri bojinov,Q310737,,valeri bojinov;valeri emilov bojinov
juventus,Juventus,lecce,Lecce,Viktor Budyansky,viktor budyansky,Q626837,,viktor budyanskiy;viktor budyansky;viktor igorevich budyansky
juventus,Juventus,legia-warszawa,Legia Warszawa,Cristian Pasquato,cristian pasquato,Q934897,,cristian pasquato
juventus,Juventus,lens,Lens,Cristian,cristian,Q562725,,cristian;cristian hidalgo;cristian hidalgo gonzalez;cristian lopez;cristian lopez santamaria;cristian martins cabral
juventus,Juventus,lens,Lens,Jocelyn Blanchard,jocelyn blanchard,Q681545,,jocelyn blanchard
juventus,Juventus,lens,Lens,Loïs Openda,lois openda,Q56183407,,ikoma lois openda;lois openda
